ObjectID,Category,Era,Set,Country of Origin,Attachment Feature,Firearm Action,Firearm Feed Option,Firing Modes,Firearm Mounts,Attachment Mount,Round Power,Size,Melee Handedness,Melee Style,Powerup Type,Thrown Damage Type,Thrown Type
PouchLrg3WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchLrgWD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchMag1WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchMag3WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchMag4WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchMag5WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchMag6WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchMag7WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchMag8WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchMag9WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchNade2WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
PouchNade3WD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
RadioPouchWD,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigAACBlack,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigAACGreen,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigAACTan,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigAACUCP,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigAACWD,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigAxisMC,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigAxisOD,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigAxisTan,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigAxisWD,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigCageBlk,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigCageGrn,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigCageTan,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigJPCBlk,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigJPCGrn,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigJPCMC,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigJPCTan,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigTTBlu,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigTTGrn,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigTTMC,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigTTTan,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp1Blk,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp1Grn,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp1MC,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp1Tan,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp1WD,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp2Blk,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp2Grn,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp2MC,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp2Tan,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
ModulRigVimp2WD,Firearm,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
577NitroBall.Muzz,Cartridge,Colonial,Real,BritishEmpire,None,BreakAction,BreachLoad,SingleFire,Picatinny,None,Exotic,FullSize,None,None,Health,None,None
NitroExpressRifle.Muzz,Firearm,Colonial,Real,BritishEmpire,None,BreakAction,BreachLoad,SingleFire,Picatinny,None,Exotic,FullSize,None,None,Health,None,None
AR15ForeMCMR13Blk,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMCMR13fde,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMCMR15Blk,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMCMR15fde,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMCMR7Blk,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMCMR7fde,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMCMR9Blk,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMCMR9fde,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
410Caller.Muzz,Uncategorized,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
BFR410.Muzz,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Revolver,InternalMag,SingleFire,Picatinny+Muzzle+Stock,None,Pistol,Pistol,None,None,Health,None,None
StockIthaca3,Attachment,PostWar,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
IthacaStock1,Attachment,WW2,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
StockIthaca2,Attachment,PostWar,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
StockIthacaBlk,Attachment,None,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
M2StockField,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
M2StockTac,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
M2StockTacFDE,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
M2StockTacOD,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock870Pis,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock133P,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MP133StockPis,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock133W,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
TT870,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MP155StockUltimaGrip,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MP155StockWood,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MP155StockUltima,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
stock870classic1,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
stock870classic2,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
stock870classic3,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
stock870classic3fde,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
stock870classic3od,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock870magpul,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock870pisblk,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock870pisfde,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock870pisod,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock870Raptor,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock870Rem,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Stock870leo,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MCXBllk,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXBlk300,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXFDE,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXFDE300,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXGry,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXGry300,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXBlk300Dupe,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXBllkDupe,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXFDE300Dupe,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXFDEDupe,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXGry300Dupe,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
MCXGryDupe,Firearm,Medieval,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Intermediate,FullSize,None,None,Health,None,None
ModularMPXDupe,Firearm,Modern,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Pistol,Compact,None,None,Health,None,None
ModularMPX,Firearm,Modern,Real,None,None,Automatic,BoxMag,SemiAuto+FullAuto,,None,Pistol,Compact,None,None,Health,None,None
AR15ForeARMR7BLK,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeARMR7FDE,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeARMR7OD,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeARMR9BLK,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeARMR9FDE,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeARMR9OD,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
38LongColtBall.Muzz,Cartridge,WildWest,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
Colt1892.Muzz,Firearm,WildWest,Real,UnitedStatesOfAmerica,None,Revolver,InternalMag,SingleFire,Muzzle+Stock,None,Pistol,Pocket,None,None,Health,None,None
MCXStockTelescoping,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MCXStockTelescopingFDE,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MCXStockMiniSkel,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MCXStockMPX,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MCXStockSkel,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MCXStockVisor,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MPXStockEarly,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MPXStockKnuckle,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
MPXStockMaxim,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4blk13,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4blk15,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4blk7,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4blk95,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4ddc13,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4ddc15,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4ddc7,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4ddc95,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4od13,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4od15,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4od7,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK4od95,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
D60Drum.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
BetaCDrum.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
PMAG4BLK.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
PMAG7Blk.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
PMAG10BLK.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
PMAG10FDE.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
PMAG13BeoBLK.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
PMAG13BeoFDE.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
STANAG35BLK.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
STANAG4BLK.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
STANAG7BLK.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
STANAG10BLK.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
STANAG10FDE.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
STANAG2BLK.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
STANAG20BLK.Muzz,Magazine,Modern,Real,UnitedStatesOfAmerica,None,Automatic,,,,None,FullPower,FullSize,None,None,Health,None,None
ModulBeoLowerBLKAuto.Muzz,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Stock+Picatinny+Bespoke+Bespoke+Bespoke,None,FullPower,Carbine,None,None,Health,None,None
ModulBeoLowerBLKBurst.Muzz,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+Burst,Muzzle+Stock+Picatinny+Bespoke+Bespoke+Bespoke,None,FullPower,Carbine,None,None,Health,None,None
ModulBeoLowerFDEAuto.Muzz,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Stock+Picatinny+Bespoke+Bespoke+Bespoke,None,FullPower,Carbine,None,None,Health,None,None
ModulBeoLowerBurstFDE.Muzz,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+Burst,Muzzle+Stock+Picatinny+Bespoke+Bespoke+Bespoke,None,FullPower,Carbine,None,None,Health,None,None
ModulBeoLowerODGAuto.Muzz,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+FullAuto,Muzzle+Stock+Picatinny+Bespoke+Bespoke+Bespoke,None,FullPower,Carbine,None,None,Health,None,None
ModulBeoLowerODGBurst.Muzz,Firearm,Modern,Real,UnitedStatesOfAmerica,None,Automatic,BoxMag,SemiAuto+Burst,Muzzle+Stock+Picatinny+Bespoke+Bespoke+Bespoke,None,FullPower,Carbine,None,None,Health,None,None
G17Gen2,Uncategorized,PostWar,Real,RepublicOfAustria,None,Automatic,BoxMag,SemiAuto,Stock,None,Pistol,Pistol,None,None,Health,None,None
AR15ForeMK8BLK13,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK8FDE13,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK8OD13,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK8BLK15,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK815FDE,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK8OD15,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
AR15ForeMK8BLK7,Attachment,Modern,Real,None,None,None,,,,None,None,None,None,None,Health,None,None
